title,topic_id,llm_label,probability
What is Airline Miles?,18,RevPoints earning and redemption,0.6137
Linking your airline loyalty account,18,RevPoints earning and redemption,0.6273
Redeeming RevPoints with Airline Miles,18,RevPoints earning and redemption,0.9827
Difficulty using Airline Miles,18,RevPoints earning and redemption,0.5836
Can I cancel an airport lounge pass? ,40,Airport lounge and fast track passes,1.0
How do I purchase an airport lounge pass?,40,Airport lounge and fast track passes,1.0
How do I use my airport lounge pass?,40,Airport lounge and fast track passes,0.9444
I'm having difficulty with my airport lounge pass,40,Airport lounge and fast track passes,1.0
How do I donate to Ukrainian refugees?,27,Pockets and Spare Change Donations,0.0
Making a donation through Revolut,27,Pockets and Spare Change Donations,0.5663
Spare change and recurring Donations,27,Pockets and Spare Change Donations,0.5388
Auto-renewing an eSIM data plan,30,eSIM data plan setup,1.0
Can I label my eSIM for my data plan?,30,eSIM data plan setup,1.0
Difficulties with eSIM,30,eSIM data plan setup,1.0
Revolut data plans,30,eSIM data plan setup,1.0
Installing and activating my eSIM,30,eSIM data plan setup,1.0
Managing my eSIM data plan,30,eSIM data plan setup,0.9471
Supported eSIM devices,30,eSIM data plan setup,0.6014
Mobile plan access and payment,20,Downgrading paid plans,0.5759
Cancelling or rescheduling a number transfer to Revolut,34,Mobile number transfer,0.8205
Cancelling your old phone plan,34,Mobile number transfer,1.0
Managing a mobile plan for a lost or stolen device,10,Logging in with phone number,0.0
Managing a failed number transfer,34,Mobile number transfer,1.0
Managing a number transfer to Revolut,34,Mobile number transfer,1.0
Managing mobile plans and add-ons,30,eSIM data plan setup,0.3292
Understanding mobile plan numbers,34,Mobile number transfer,0.8138
Paying for my mobile plan,20,Downgrading paid plans,0.9277
Mobile plan voice support,4,Reporting vulnerable circumstances,1.0
Setting up voicemail,46,Adding cards to Apple Pay,0.0
Bring your number to Revolut mobile,34,Mobile number transfer,1.0
Revolut mobile plans,30,eSIM data plan setup,0.5543
Service disruptions during transfer to Revolut,34,Mobile number transfer,1.0
Mobile plan allowance and consumption,20,Downgrading paid plans,0.4811
Transfer your Revolut number to another provider,34,Mobile number transfer,1.0
Reporting vulnerable circumstances to Revolut,4,Reporting vulnerable circumstances,0.8889
How to redeem RevPoints for gift cards,18,RevPoints earning and redemption,0.917
Finding your gift cards,18,RevPoints earning and redemption,0.0
Shops,18,RevPoints earning and redemption,0.4583
Can I get a VAT invoice for my Stays booking?,18,RevPoints earning and redemption,0.0
How are properties sorted?,0,Trading order types,0.0
Manage a Stays booking,18,RevPoints earning and redemption,0.2825
Make a Stays booking,18,RevPoints earning and redemption,0.5222
What does the Experiences feature offer?,18,RevPoints earning and redemption,0.4286
Purchase RevPoints in app,18,RevPoints earning and redemption,1.0
Redeem RevPoints,18,RevPoints earning and redemption,0.9195
How to earn RevPoints,18,RevPoints earning and redemption,1.0
RevPoints spare change,27,Pockets and Spare Change Donations,0.0
What is the RevPoints loyalty program?,18,RevPoints earning and redemption,1.0
Personalise RevPoints,18,RevPoints earning and redemption,1.0
APP fraud reimbursement eligibility,1,Reporting scams and fraud,0.0
Authorised Push Payment fraud reimbursement exclusions,1,Reporting scams and fraud,0.0
Authorised Push Payment fraud reimbursement requirements,1,Reporting scams and fraud,0.0
Authorised Push Payment fraud reimbursement,1,Reporting scams and fraud,0.0
How long will the Authorised Push Payment fraud reimbursement process take?,9,Transfer status and processing times,0.0
Locked bootloader requirement for Android devices,12,Account security features,1.0
Contacting your device manufacturer,12,Account security features,0.8875
Ensuring security by using the official Revolut app,12,Account security features,1.0
Operating system and security updates,12,Account security features,1.0
Security risks of root access,12,Account security features,0.7581
Unofficial (custom) firmware,12,Account security features,1.0
Why is the Revolut app no longer supported on my device?,12,Account security features,1.0
Review my information with CIFAS Marker,1,Reporting scams and fraud,0.8143
Understanding the account review process,29,Tax and national ID requirements,0.0
Fraud and cybercrime reporting to national authorities,1,Reporting scams and fraud,1.0
Hidden accounts and transactions,31,Joint account management,0.0
Someone wants to give you a lot of money?,1,Reporting scams and fraud,1.0
Strange small charges on your card?,1,Reporting scams and fraud,1.0
Feeling pressured or threatened?,1,Reporting scams and fraud,1.0
Urgent text from a kid or friend?,1,Reporting scams and fraud,1.0
Looking for a high return?,1,Reporting scams and fraud,1.0
Paying a bill with new bank details? ,1,Reporting scams and fraud,1.0
Have you been offered money to move funds?,1,Reporting scams and fraud,1.0
Received an unexpected link?,1,Reporting scams and fraud,1.0
Buying something online?,1,Reporting scams and fraud,1.0
Met someone new online?,1,Reporting scams and fraud,1.0
My phone suddenly lost signal,1,Reporting scams and fraud,1.0
An urgent call out of the blue?,1,Reporting scams and fraud,1.0
How can I keep my account safe from fraud?,1,Reporting scams and fraud,0.6269
"How to report a suspicious call, email, link, or text",1,Reporting scams and fraud,0.9987
How does Revolut keep my money safe?,26,FSCS fund protection,0.4414
How does Revolut protect me against fraud?,12,Account security features,0.5325
Accessing your transaction history from your Revolut account,33,Download statements and documents,0.0
What are linked wallets?,44,Click to Pay card management,1.0
What are Wealth Protection limits?,24,Cash withdrawal and exchange fees,0.7723
Getting started with Street Mode,12,Account security features,0.5325
Limits,24,Cash withdrawal and exchange fees,1.0
Trouble with my selfie verification for Wealth Protection,25,Identity verification documents,0.6438
Getting started with Wealth Protection,12,Account security features,0.4614
What are Revolut's safety features?,12,Account security features,0.5998
What will happen to my funds if Revolut goes bankrupt?,26,FSCS fund protection,1.0
How do I upload a document?,25,Identity verification documents,1.0
Difficulty with selfie authentication,25,Identity verification documents,0.6743
What is my tax identification number?,29,Tax and national ID requirements,1.0
Confirm your personal details again,25,Identity verification documents,0.7364
Why is my incoming transfer pending?,9,Transfer status and processing times,1.0
Can I cover intermediary bank fees upfront?,16,Currency exchange and transfer fees,1.0
"Add, edit, or delete a beneficiary",7,Schedule and cancel transfers,1.0
Trusted recipients,7,Schedule and cancel transfers,0.64
Transfer I sent arrived in a different currency ,16,Currency exchange and transfer fees,1.0
Why was my transfer sent via an intermediary bank?,16,Currency exchange and transfer fees,0.923
I received a transfer from an unknown sender,7,Schedule and cancel transfers,1.0
Timeframes for transfers,9,Transfer status and processing times,0.5761
Bank transfer fees,16,Currency exchange and transfer fees,1.0
Can I receive large bank transfers into my Revolut account?,14,Bank transfers to Revolut,0.0
Can I receive my salary into my Revolut account?,14,Bank transfers to Revolut,0.9128
Locate a bank transfer sent to my Revolut account,9,Transfer status and processing times,0.5447
Why did I receive less money?,16,Currency exchange and transfer fees,0.9328
Why was the transfer to my account reverted?,9,Transfer status and processing times,0.8695
Supported currencies for holding,8,Supported currencies and cards,0.7501
Switch your account to Revolut,14,Bank transfers to Revolut,0.0
What currency account details are available for me?,16,Currency exchange and transfer fees,0.0
What's Revolut's official name and address?,3,Crypto deposit troubleshooting,0.0
What account details should I use for incoming transfers?,16,Currency exchange and transfer fees,0.686
How to transfer funds to Revolut,14,Bank transfers to Revolut,0.6761
Unsupported inbound bank transfers,8,Supported currencies and cards,1.0
Difficulty adding money with an easy bank transfer,14,Bank transfers to Revolut,1.0
Limits for transfers to other Revolut customers,16,Currency exchange and transfer fees,0.923
Block or report another Revolut customer,1,Reporting scams and fraud,0.6344
Group Bills,27,Pockets and Spare Change Donations,0.0
I sent a transfer to the wrong Revolut customer,7,Schedule and cancel transfers,1.0
My transfer to another Revolut customer is pending,7,Schedule and cancel transfers,1.0
Send or request money from other Revolut customers,14,Bank transfers to Revolut,0.7916
Revtags,10,Logging in with phone number,0.0
My transfer to or from someone on Revolut wasn't received,7,Schedule and cancel transfers,0.4623
I'm unable to send money to another Revolut customer,7,Schedule and cancel transfers,0.0
Transferring funds to an external card,14,Bank transfers to Revolut,0.749
I want to cancel my transfer to a card,7,Schedule and cancel transfers,0.9187
My beneficiary has not received my card transfer,9,Transfer status and processing times,1.0
Which countries can I send a card transfer to?,8,Supported currencies and cards,0.8073
Why has my card transfer failed or been declined?,7,Schedule and cancel transfers,0.0
Why is my card transfer still pending?,9,Transfer status and processing times,1.0
I want to cancel a bank transfer,7,Schedule and cancel transfers,0.8851
Locate a bank transfer sent from Revolut,9,Transfer status and processing times,1.0
Why is my transfer to a bank account still pending?,9,Transfer status and processing times,0.9877
Why was my outbound bank transfer reverted?,9,Transfer status and processing times,0.9653
I can't send a transfer or create a recipient,7,Schedule and cancel transfers,0.401
Can I make a local transfer in a different currency?,16,Currency exchange and transfer fees,0.0
Download a transfer confirmation,9,Transfer status and processing times,0.0
Sending money from Revolut to a bank account,14,Bank transfers to Revolut,0.7893
Problem with a Direct Debit,7,Schedule and cancel transfers,0.0
Manage Direct Debits,7,Schedule and cancel transfers,0.5133
Setting up a Direct Debit,7,Schedule and cancel transfers,0.0
Sending and requesting money with a payment link,13,13_pay_card_money_payment,0.0
Why did my recipient receive less money?,16,Currency exchange and transfer fees,1.0
I was asked for additional information about my transaction,25,Identity verification documents,0.7445
Unsupported transfers sent from Revolut,8,Supported currencies and cards,1.0
More help with sending money via a payment link,7,Schedule and cancel transfers,1.0
Revolut.me link,13,13_pay_card_money_payment,0.0
Insufficient funds for scheduled transfer,7,Schedule and cancel transfers,0.0
Setting up scheduled payments to another Revolut customer,7,Schedule and cancel transfers,0.5001
Can I transfer money to or from Russia or Belarus?,8,Supported currencies and cards,1.0
Can I transfer money to Ukraine?,8,Supported currencies and cards,1.0
Supported currencies for outgoing transfers,8,Supported currencies and cards,1.0
Benefits and risks of trading crypto ETNs,17,Exchange Traded Products,1.0
Get started with crypto ETNs,17,Exchange Traded Products,1.0
Get started with non-crypto ETPs,17,Exchange Traded Products,0.894
What does it mean to be a high-net-worth investor?,17,Exchange Traded Products,1.0
What does it mean to be a restricted investor?,17,Exchange Traded Products,1.0
Leveraged and inverse ETPs,17,Exchange Traded Products,0.642
What is a crypto ETN?,17,Exchange Traded Products,1.0
Get started with ETCs,17,Exchange Traded Products,0.8305
Get started with ETNs,17,Exchange Traded Products,0.9862
What is an Exchange-Traded Product (ETP)?,17,Exchange Traded Products,0.6484
Exceeding my ISA allowance,35,Stocks and Shares ISA,1.0
Investing with the Stocks and Shares ISA,35,Stocks and Shares ISA,1.0
Stocks and Shares Individual Savings Account (ISA),35,Stocks and Shares ISA,1.0
Stocks and Shares ISA rules,35,Stocks and Shares ISA,1.0
Stocks and Shares ISA transfers,35,Stocks and Shares ISA,0.0
What are the Stocks and Shares ISA fees?,36,Trading fees and allowances,0.9303
What happens to my Stocks and Shares ISA if I move abroad?,35,Stocks and Shares ISA,0.0
Trading Terminal,5,Revolut crypto trading and setup,0.936
Crypto collections,5,Revolut crypto trading and setup,0.9767
Accessing Revolut X,10,Logging in with phone number,1.0
Revolut X top-ups and withdrawals,3,Crypto deposit troubleshooting,0.3838
Get started with Revolut X,10,Logging in with phone number,0.0
What types of orders can I create on Revolut X?,0,Trading order types,1.0
About crypto unified balance,5,Revolut crypto trading and setup,1.0
Revolut X fees,24,Cash withdrawal and exchange fees,0.6536
Failed orders in Revolut X,0,Trading order types,0.0
Why can't I trade in Revolut X?,0,Trading order types,0.0
Why is part of my Revolut X portfolio balance unavailable?,0,Trading order types,0.59
Issues with Take Profit or Stop Loss orders,0,Trading order types,1.0
Take Profit and Stop Loss orders,0,Trading order types,1.0
Setting up a virtual crypto card,38,Virtual card usage and limits,0.8103
"Crypto payment fees, rates, and limits",24,Cash withdrawal and exchange fees,0.8819
Crypto payments and how they work,5,Revolut crypto trading and setup,0.0
View your crypto card payments,5,Revolut crypto trading and setup,0.0
How does crypto staking work?,5,Revolut crypto trading and setup,0.7594
Is there a fee associated with crypto staking?,24,Cash withdrawal and exchange fees,0.7054
Stake and unstake crypto,5,Revolut crypto trading and setup,0.8055
Calculation of crypto tiered pricing,24,Cash withdrawal and exchange fees,0.0
Tier progression and account changes,24,Cash withdrawal and exchange fees,0.0
Trading with crypto tiered pricing,24,Cash withdrawal and exchange fees,0.0
How to make sure crypto withdrawals are processed smoothly,3,Crypto deposit troubleshooting,0.8082
How to ensure my crypto is transferred successfully?,3,Crypto deposit troubleshooting,0.6118
Crypto notifications,5,Revolut crypto trading and setup,0.0
Crypto recurring buy,0,Trading order types,1.0
Crypto rates and spread,5,Revolut crypto trading and setup,0.0
Fees for trading crypto,24,Cash withdrawal and exchange fees,0.6536
Crypto limit order,0,Trading order types,1.0
What is a crypto market order?,0,Trading order types,0.9415
Crypto stop order,0,Trading order types,1.0
Crypto Learn,5,Revolut crypto trading and setup,1.0
How does converting cryptocurrency to fiat currency work?,5,Revolut crypto trading and setup,0.8822
Crypto delisting,5,Revolut crypto trading and setup,0.0
Crypto account onboarding requirements,5,Revolut crypto trading and setup,0.9444
Other crypto token information,3,Crypto deposit troubleshooting,0.4043
Revolut crypto features and products,5,Revolut crypto trading and setup,1.0
Can I set target prices for exchanging cryptocurrency?,0,Trading order types,1.0
Receive (deposit) crypto from an external address,3,Crypto deposit troubleshooting,0.9661
Return or manage crypto deposits,3,Crypto deposit troubleshooting,1.0
Failed crypto deposits,3,Crypto deposit troubleshooting,1.0
Addresses supported for withdrawing and reverting crypto deposits,3,Crypto deposit troubleshooting,1.0
Can't see my deposit in-app,3,Crypto deposit troubleshooting,0.9082
Pending crypto deposits,3,Crypto deposit troubleshooting,0.5464
"Supported crypto deposit currencies, networks, and exchanges",3,Crypto deposit troubleshooting,0.7814
Do I have an individual cryptocurrency wallet?,5,Revolut crypto trading and setup,0.8111
Add a new wallet to withdraw crypto,3,Crypto deposit troubleshooting,0.0
Crypto withdrawal fees,24,Cash withdrawal and exchange fees,0.0
Crypto withdrawal limits,24,Cash withdrawal and exchange fees,0.8962
Cryptocurrencies and networks available for withdrawals,3,Crypto deposit troubleshooting,1.0
Send (withdraw) crypto to an external address,3,Crypto deposit troubleshooting,1.0
Pending crypto withdrawals,3,Crypto deposit troubleshooting,0.7923
Failed crypto withdrawals,3,Crypto deposit troubleshooting,0.8322
Cryptocurrency networks,3,Crypto deposit troubleshooting,0.7269
Buy and sell crypto,5,Revolut crypto trading and setup,0.7868
Crypto basics,5,Revolut crypto trading and setup,1.0
Is my crypto safe with Revolut?,5,Revolut crypto trading and setup,0.0
Who provides Revolut's crypto services?,4,Reporting vulnerable circumstances,0.6378
Taxes on crypto,5,Revolut crypto trading and setup,0.936
Koinly crypto tax reports,5,Revolut crypto trading and setup,0.9191
Why do I need to name the wallet owner for withdrawals?,29,Tax and national ID requirements,0.3126
Crypto private keys and exposure on the blockchain,5,Revolut crypto trading and setup,0.7749
Crypto spare change,27,Pockets and Spare Change Donations,0.4974
What exchange rates does Revolut offer?,16,Currency exchange and transfer fees,0.0
Currency exchange fees and limits,24,Cash withdrawal and exchange fees,1.0
How do I exchange money?,16,Currency exchange and transfer fees,0.9548
Currency exchange orders,0,Trading order types,0.8933
"I just made an exchange, but I can't find my money",16,Currency exchange and transfer fees,1.0
Why might my currency order fail or not execute?,0,Trading order types,0.546
Open and manage additional currency accounts,16,Currency exchange and transfer fees,0.7672
Investor related tax information,29,Tax and national ID requirements,1.0
How does the commission-free allowance work?,36,Trading fees and allowances,1.0
Trading orders routing,0,Trading order types,1.0
What are trading regulatory fees and taxes?,36,Trading fees and allowances,1.0
Buying or selling commodities,5,Revolut crypto trading and setup,0.7492
"Commodities prices, rates, and fees",24,Cash withdrawal and exchange fees,0.0
Commodities supported features,5,Revolut crypto trading and setup,0.7424
Which precious metals are supported?,5,Revolut crypto trading and setup,0.741
Start with Revolut Ramp,5,Revolut crypto trading and setup,1.0
How can I get a full statement of my Ramp transaction?,3,Crypto deposit troubleshooting,0.4043
Pay with Revolut Ramp,3,Crypto deposit troubleshooting,0.3916
What are the fees for Revolut Ramp?,3,Crypto deposit troubleshooting,0.0
I sent crypto to an incorrect wallet address. What can I do?,3,Crypto deposit troubleshooting,0.9814
I was charged extra by my bank for a Ramp payment. Why?,16,Currency exchange and transfer fees,0.0
My Ramp payment failed. What should I do?,21,Declined card payments and balances,0.739
My Ramp transaction is completed but I didn't receive the funds,3,Crypto deposit troubleshooting,0.4103
My Ramp payment was completed but I didn’t receive the crypto. What should I do?,3,Crypto deposit troubleshooting,0.461
Revolut Ramp supported currencies and limits,5,Revolut crypto trading and setup,0.741
Why did I receive less crypto than I paid for?,3,Crypto deposit troubleshooting,0.4595
Why was I charged more than I was shown?,16,Currency exchange and transfer fees,0.0
Advantages of investing in bonds,35,Stocks and Shares ISA,0.9704
Get started with Bonds,35,Stocks and Shares ISA,0.9704
Bonds fees,36,Trading fees and allowances,1.0
Bonds terms and definitions,35,Stocks and Shares ISA,0.0
Bond credit ratings,17,Exchange Traded Products,0.0
Buy bonds in the Revolut app,0,Trading order types,1.0
Buying a corporate bond vs buying stock in the same company,35,Stocks and Shares ISA,0.9369
Bond name interpretation in the Revolut app,35,Stocks and Shares ISA,0.0
How does Revolut process corporate actions?,39,Corporate actions on shares,0.0
Dividends,35,Stocks and Shares ISA,1.0
Merger or acquisition of a company whose shares I own,39,Corporate actions on shares,0.9998
Stock delisting,0,Trading order types,0.6604
Stock split,39,Corporate actions on shares,1.0
Trading customer support,4,Reporting vulnerable circumstances,1.0
Which Revolut Trading entity is providing me services?,4,Reporting vulnerable circumstances,0.6378
Financial ratios for company analysis,39,Corporate actions on shares,1.0
Market analysis,0,Trading order types,0.5141
OTC stocks,0,Trading order types,0.6186
Stock basics,39,Corporate actions on shares,1.0
Stock markets,0,Trading order types,0.6604
What is a fractional share?,39,Corporate actions on shares,1.0
What is a trading halt?,0,Trading order types,1.0
How do I update my trading account details?,10,Logging in with phone number,0.7721
Why are you asking me for documents to open or continue using Revolut trading?,25,Identity verification documents,0.8832
Understanding our onboarding question about affiliations,29,Tax and national ID requirements,0.2755
Close my investment account,31,Joint account management,0.0
Reasons an investment account may be closed,29,Tax and national ID requirements,0.0
How is the portfolio value calculated?,39,Corporate actions on shares,1.0
Overview of Revolut Trading Ltd's omnibus account ,26,FSCS fund protection,0.9139
Trading watchlist and price alerts,0,Trading order types,0.0
"Trading account information, statements and reports",33,Download statements and documents,0.7914
Trade confirmation statements,33,Download statements and documents,0.5163
Fund my investment account,16,Currency exchange and transfer fees,0.8449
Using your credit card or a personal loan to trade stocks,17,Exchange Traded Products,0.3347
How to withdraw funds from my investment account,0,Trading order types,0.0
Open an investment account,29,Tax and national ID requirements,0.2642
Can I transfer my account from another broker?,9,Transfer status and processing times,0.0
Why does Revolut need my national identifier?,29,Tax and national ID requirements,1.0
What information do I need to provide to onboard to trading?,29,Tax and national ID requirements,1.0
What is an execution-only service?,0,Trading order types,0.7883
What is a Special Purpose Acquisition Company (SPAC)?,17,Exchange Traded Products,0.3928
American depositary receipts (ADRs) and pass-through fees,36,Trading fees and allowances,1.0
Products available to trade,17,Exchange Traded Products,0.6303
Can I have a trading account if I’m a US Person?,29,Tax and national ID requirements,0.5119
Who is Revolut Trading Ltd authorised by?,4,Reporting vulnerable circumstances,0.6378
What are non-tradable securities?,0,Trading order types,0.0
Do I own my stocks?,39,Corporate actions on shares,1.0
How are my investments with Revolut protected?,26,FSCS fund protection,0.7524
How are the funds in my investment account protected?,26,FSCS fund protection,1.0
What does capital at risk mean?,17,Exchange Traded Products,0.7436
Buy order block,0,Trading order types,1.0
Pending trading orders,0,Trading order types,1.0
Close a stock position,0,Trading order types,0.0
How to place a stock order,0,Trading order types,1.0
Can I use leverage to trade?,0,Trading order types,0.0
What is a GTC Order and how does it work?,0,Trading order types,0.851
Trading limit orders,0,Trading order types,1.0
What is a stop order?,0,Trading order types,0.853
Trading order types,0,Trading order types,0.943
Top Movers,0,Trading order types,0.0
Security prices,0,Trading order types,0.6903
What are Revolut's trading fees?,36,Trading fees and allowances,1.0
Trading value limits,0,Trading order types,0.6656
Why is my stock on 'sell only'?,0,Trading order types,0.7724
Orders submitted during extended hours trading,0,Trading order types,0.8898
Extended hours trading risks,0,Trading order types,1.0
How extended hours trading works,0,Trading order types,1.0
What is a trading day?,0,Trading order types,1.0
Trading hours,0,Trading order types,0.7113
What are the fees for Trading Pro?,36,Trading fees and allowances,1.0
What is Trading Pro?,36,Trading fees and allowances,0.869
